Id,Prediction
165,6.43447E-05
166,0.007376752
167,0.000964218
168,0.000820361
169,0.009940097
170,0
171,0.001067136
172,0.056681066
173,0.00051226
174,0.001266425
175,0.022921155
176,1.78148E-05
177,0.001014528
178,0.012858332
179,8.60205E-05
180,0.000282722
181,0.000170021
182,0.002785355
183,0.000129064
184,0.000826981
185,0.033142879
186,0.043996363
187,0.000274166
188,0.000173165
189,0.005768067
190,0.000448645
191,0.00582208
192,5.13543E-06
193,0.000487755
194,0.00158554
195,0
196,0
197,0.000661592
198,0.06750093
199,6.4659E-06
200,0.002745664
201,0.153245778
202,0.040388934
203,0.0046517
204,0.005893403
205,7.28158E-05
206,0.000238446
207,0.027018897
208,0.002520508
209,0.001114701
210,0.010136934
211,0.00026524
212,0.003358903
213,4.24704E-05
214,0.001366824
215,0.001844686
216,0.003356727
217,4.20986E-05
218,0.321585398
219,0
220,5.00985E-05
221,0.017785895
222,0.001214348
223,0.007202368
224,0.077026681
225,0.164694413
226,0.002934613
227,0.05160835
228,0.013213492
229,1.08215E-05
230,5.16279E-05
231,0.008365885
232,0.020723419
233,1.19695E-06
234,0.057057656
235,0.000608319
236,0.000112196
237,7.71522E-06
238,0.036362849
239,0.070577802
240,6.51919E-05
241,1.83758E-05
242,0.005047877
243,0.060115144
244,0.000138183
245,0.007334427
246,7.10457E-06
247,0.069057662
248,0.016314079
249,1.51503E-07
250,0
251,0.003799794
252,0.008317662
253,3.46561E-07
254,1.78224E-05
255,0.002542588
256,0.09424537
257,0.001239313
258,9.9491E-05
259,9.26053E-05
260,4.66416E-07
261,0.022293202
262,0.093557085
263,0.000152716
264,0.015090369
265,0.062054178
266,6.6112E-06
267,0.005219496
268,0.007994664
269,0.001151211
270,4.03805E-07
271,0.03197463
272,0.001362081
273,0.001430877
274,0.000131137
275,0.004311481
276,0.001176135
277,0.252173473
278,8.37417E-07
279,0.000201225
280,9.47393E-06
281,7.10504E-05
282,0.001799375
283,7.94029E-05
284,1.71292E-07
285,0.03198123
286,0.097752519
287,0.002443951
288,0
289,0.001311642
290,0.000292325
291,6.06013E-08
292,2.58604E-06
293,0.014274804
294,9.82419E-07
295,0
296,0.001404932
297,0.230588667
298,0
299,0
300,0.048982274
301,0.003921232
302,0.052596802
303,0.000462613
304,0.000225126
305,0
306,0.000458015
307,0.006761568
308,0.061496534
309,0.000779178
310,0.000243106
311,0.174906806
312,0
313,0.009426882
314,0.000326532
315,0.033157648
316,1.45085E-06
317,0.000320981
318,0.11847287
319,1.30611E-06
320,0.008402505
321,0.000127232
322,0.014051978
323,1.57402E-05
324,0
325,0.000533451
326,0.060105877
327,0.012780001
328,0.000127961
329,0.01821671
330,6.6712E-06
331,3.05047E-07
332,1.68767E-05
333,8.99398E-06
334,0.000279377
335,0.000117351
336,3.69312E-06
337,0.000308571
338,1.07375E-05
339,0.031644161
340,1.21203E-07
341,0.0001557
342,0.000328913
343,1.59045E-07
344,0.006935065
345,0.000603889
346,2.13456E-05
347,0.045274897
348,0
349,3.57276E-05
350,0.00315889
351,0.000913149
352,2.13691E-05
353,1.92617E-05
354,0.000316396
355,0.000701289
356,0.009901557
357,0.000739015
358,0.000147922
359,0.003391548
360,0.003220265
361,1.02812E-06
362,0.001400428
363,0.001058767
364,0.002430594
365,0.013794124
366,0.049319955
367,0.001515691
368,0.000320941
369,0.000247004
370,9.24797E-06
371,0.000762024
372,0.000434228
373,0.013466311
374,0.001220379
375,0.001363709
376,0.001471028
377,2.4765E-06
378,0.002008662
379,9.38724E-06
380,1.65235E-07
381,8.71721E-05
382,0.001073836
383,7.7437E-05
384,0.015411625
385,0.000954825
386,0.187906256
387,0.000453753
388,0.003455108
389,4.73218E-07
390,0.000710035
391,0.020267829
392,0.001647925
393,4.39253E-05
394,0.000852505
395,0.014400606
396,1.67956E-06
397,0.020781573
398,8.23036E-06
399,0.269356203
400,0.000384763
401,0.00205502
402,2.91604E-05
403,0.026775094
404,0.000557634
405,2.46088E-05
406,0.00617871
407,0.00412743
408,0.384988452
409,0.000956768
410,0.136421142
411,0.00656169
412,0.001551493
413,0
414,0.000194423
415,0.004545106
416,5.739E-06
417,0.006762603
418,3.9956E-05
419,2.35155E-06
420,0.000203083
421,0.000164112
422,0.000989235
423,0.03049644
424,1.47404E-05
425,0.002245192
426,0.26946074
427,0.019248145
428,2.17216E-05
429,0.000641275
430,0.003857791
431,2.66421E-05
432,3.33802E-05
433,1.64489E-06
434,0
435,1.34442E-07
436,4.90931E-08
437,1.98853E-06
438,0.000394168
439,0.016440357
440,0.038735181
441,0.129469346
442,0
443,0.004807376
444,0.178156184
445,2.50223E-06
446,0.000107354
447,5.21979E-05
448,0.017028902
449,0.000906395
450,0.000321336
451,0.217277283
452,0.039795885
453,0.015370818
454,0
455,0.000825393
456,1.56234E-05
457,0.004586034
458,9.91955E-06
459,0.001954516
460,0.020737796
461,0.000200549
462,0.010799724
463,0.000219072
464,0.019041638
465,0.150942821
466,3.22426E-06
467,8.7671E-06
468,2.55284E-06
469,0.000320313
470,0.024946945
471,0.016702459
472,0.009669639
473,0.00187663
474,8.05622E-05
475,0.105880184
476,1.48484E-05
477,0.156497758
478,0.001522793
479,0.00037549
480,0.00966455
481,0.003397973
482,0.040364628
483,0.015393664
484,0.00017894
485,4.80152E-05
486,0.001958047
487,0.037837497
488,0.007675539
489,0.001145813
490,0.012959365
491,0.267009724
492,2.64979E-06
493,1.75344E-05
494,0.001489029
495,0.029729501
496,2.44395E-06
497,0.000179577
498,1.37495E-06
499,1.73899E-05
500,1.41764E-06
501,0.043660999
502,2.0645E-05
503,4.13208E-07
504,0.332311278
505,0.370451184
506,0.001677029
507,0.000150051
508,0.000216962
509,4.36125E-06
510,9.85769E-05
511,4.10982E-05
512,0.027555028
513,1.63644E-08
514,1.42395E-05
515,0.00836244
516,1.30432E-05
517,0.000139469
518,0.017377951
519,0.001245831
520,1.64613E-06
521,0.000116776
522,0.001088361
523,0.000322404
524,0.000700536
525,0.005252128
526,0.06625443
527,8.18218E-08
528,0.004894138
529,0.027338263
530,0.000320307
531,0.015290732
532,0.001505991
533,0.002125199
534,0
535,0.000167842
536,0.010602557
537,0.003871056
538,0.041013629
539,0.21316361
540,0.001064139
541,1.98995E-06
542,0
543,0.062982304
544,0.02104233
545,0.002297975
546,0.000246488
547,0.000794873
548,0.001426411
549,0.000760824
550,0.0002347
551,0.013841024
552,0.017295824
553,0.001503528
554,0.000211526
555,0.09731197
556,0.009009519
557,0
558,0.000176213
559,0.000644851
560,0.006057713
561,3.40735E-05
562,1.02857E-05
563,0.00045681
564,0.019304424
565,0.046002264
566,2.52827E-05
567,0.010713668
568,0.037885624
569,4.16048E-05
570,0.0001817
571,0.007010096
572,0.001913941
573,0.00475614
574,4.90682E-05
575,0.004876173
576,9.73043E-06
577,0.162734091
578,0.206140064
579,0.020544586
580,0.000127612
581,0.114088992
582,0.000732728
583,0.002431424
584,0.194597137
585,0.00181805
586,4.06256E-05
587,0.037797781
588,0.041932291
589,0
590,0.117211525
591,8.10796E-05
592,0.000476792
593,0.04504779
594,0.137971613
595,0.030929311
596,0
597,0.000410795
598,4.32047E-05
599,8.56295E-06
600,0.058947
601,0.001781223
602,0.000369608
603,0.002425733
604,0.05184191
605,0.001977658
606,0.011239057
607,7.31499E-05
608,4.50966E-05
609,0.035173895
610,0.000731874
611,0.044193442
612,0.057754801
613,2.40429E-06
614,4.83664E-05
615,0.000185094
616,8.81072E-05
617,0.001003107
618,6.90348E-05
619,8.34583E-07
620,0.014849809
621,2.29634E-05
622,0.005001346
623,6.82114E-07
624,0
625,0.00100111
626,0.004994968
627,0
628,0.002291997
629,0.000745396
630,0.003283357
631,0.001032687
632,0.003741051
633,0.000799042
634,0.000694356
635,0.000128557
636,1.84754E-05
637,0.025292273
638,6.37898E-05
639,0.007370133
640,0.004846104
641,0.002155955
642,0.000264333
643,0.000214133
644,0.006946832
645,1.16125E-06
646,0.027590473
647,2.84782E-05
648,0.000399174
649,0.001269883
650,0.000354337
651,0.008719439
652,6.01698E-05
653,6.76385E-05
654,6.0273E-07
655,0.000104595
656,1.50237E-05
657,0.000431483
658,0.014515642
659,0.002258027
660,8.65112E-06
661,0.00333951
662,0.001042438
663,4.29326E-05
664,6.77227E-05
665,6.59067E-07
666,0.018602739
667,0.002305644
668,0.012062123
669,0.036340564
670,0.000485128
671,0.000137509
672,0.133461374
673,7.67177E-06
674,0.191437524
675,0.000105302
676,0.007036714
677,0
678,0.00059229
679,0.000108768
680,0.001002895
681,0.000100848
682,8.16057E-05
683,0.084522039
684,2.04341E-05
685,0.000158119
686,2.98477E-05
687,0.000195481
688,6.40096E-05
689,8.17921E-05
690,0.000159158
691,0.011282534
692,0.019931347
693,0.093639512
694,0.000152018
695,0.003452247
696,7.14319E-07
697,9.54643E-05
698,5.47629E-05
699,0.014678833
700,0.000423063
701,0.006895812
702,0.002542039
703,8.67904E-05
704,0.000146852
705,0.089755948
706,0.002767089
707,0.005961138
708,0.004547137
709,0.002159168
710,3.41435E-07
711,0.000501623
712,0.001707972
713,0
714,0.012567104
715,0.000494238
716,1.1552E-07
717,0.01983582
718,2.15412E-05
719,0.040010125
720,0.080362499
721,0.001512095
722,0.117134311
723,0.000305848
724,0.001549347
725,0.020339112
726,0.418530885
727,0.003316371
728,0.000731628
729,0.001572524
730,0.134661617
731,0.010736392
732,3.23626E-06
733,0.001307399
734,2.76558E-06
735,1.06753E-07
736,0.103607397
737,0.000953217
738,0.007346403
739,8.3811E-05
740,0.00403732
741,0.025096186
742,1
743,0.113207639
744,5.97971E-05
745,0.012773004
746,0.000448078
747,0.092867375
748,0.000228612
749,0.00081887
750,0.000773386
751,0.001939693
752,0.060988117
753,3.80833E-05
754,0
755,0.167856737
756,0
757,0.126346643
758,0.001200817
759,0.000219082
760,0.000251373
761,3.89488E-05
762,0.014315085
763,0.081654653
764,0.111121979
765,0
766,3.17986E-05
767,0.000116746
768,0.000135355
769,0.01020392
770,0.000101902
771,0.005937795
772,5.04758E-06
773,0.032041641
774,1.78268E-06
775,2.92697E-07
776,0.012855157
777,8.92673E-06
778,0.000639051
779,0.005535637
780,8.83209E-05
781,0.000880446
782,0.00010943
783,0.021784078
784,0.011777083
785,0.004590597
786,0.012984723
787,0
788,8.61083E-05
789,0.010199607
790,0.004256275
791,0.079975551
792,4.7628E-05
793,3.03006E-08
794,0.014634031
795,0.032158563
796,5.28829E-05
797,0.008570225
798,0.001983059
799,0.043048207
800,0.002681153
801,0.000309214
802,0.000735049
803,0.000233002
804,0.01051286
805,0.004789876
806,0
807,0
808,6.88426E-05
809,0.117493131
810,0.002136074
811,8.22182E-05
812,0.000230566
813,5.92246E-07
814,0.009283262
815,0.053304196
816,0.130485842
817,0.01045532
818,2.67166E-06
819,0.000390239
820,9.86643E-05
821,0.002087243
822,0.034503343
823,0.000500674
824,1.34234E-05
825,0.017196768
826,1.15398E-05
827,2.03459E-05
828,0.000101523
829,0.000643655
830,0.063079267
831,0.000494124
832,0.041385607
833,0.007740734
834,0.004716292
835,0
836,0.099610194
837,1.58806E-05
838,0.000676351
839,8.6479E-05
840,0.000240954
841,0.003185189
842,1.4126E-05
843,0.028255955
844,0.055151912
845,0.000178571
846,0.117662729
847,0.006132353
848,0.001870106
849,0.196288087
850,0
851,4.73577E-05
852,3.66853E-05
853,1.24376E-05
854,6.47349E-05
855,0.28940605
856,0.002085694
857,0.022434035
858,0.016311291
859,0.000285638
860,0.000916872
861,0.030106374
862,0.06432067
863,0.001819351
864,0.000146029
865,0.000109375
866,0.086994761
867,0.000394048
868,4.74405E-05
869,0
870,0.020465236
871,0.131583632
872,0.000243057
873,0.008623237
874,0.011621121
875,0.000694609
876,0.098069391
877,1.05285E-07
878,0.000466058
879,0.000405849
880,0.019211863
881,0.00038175
882,0.010111049
883,0.047436324
884,0.000968649
885,0.00011341
886,0.000102978
887,0.01496357
888,0.001252397
889,0.196183963
890,5.11473E-05
891,0.011915648
892,0.000170569
893,1.41933E-05
894,0.00027188
895,4.5912E-08
896,3.47896E-05
897,3.18114E-07
898,0.000600392
899,0.001457273
900,2.12104E-07
901,0.010243866
902,0.001483167
903,0.096155944
904,2.14263E-05
905,3.04948E-06
906,0.002338822
907,0.006804652
908,3.57805E-07
909,0
910,0.044835578
911,0.000311477
912,9.81135E-05
913,0.002487694
914,1.59144E-05
915,0.307486581
916,1.88312E-05
917,0.217851014
918,0.000748497
919,0.131666844
920,9.20037E-07
921,0.087156072
922,0
923,1.16891E-05
924,1.77966E-05
925,0.425537656
926,9.79469E-06
927,4.43858E-05
928,0.007893344
929,0.331661502
930,0.002693912
931,0.021765815
932,0.003207301
933,0.005014089
934,0.000532287
935,0.00108701
936,0.022263448
937,0.002204649
938,0.069303242
939,0.119876062
940,8.52273E-05
941,6.07805E-05
942,4.09109E-07
943,0
944,0.00306937
945,0.000429472
946,0.003503859
947,0.001114995
948,0.065704349
949,0.049432412
950,0.00010444
951,0
952,2.90039E-06
953,1.80819E-05
954,6.66614E-07
955,0.000248021
956,0.069433943
957,1.87476E-06
958,0.001220492
959,0.000239143
960,3.68316E-05
961,0.161833201
962,0.000320831
963,0.069518054
964,0.000862505
965,0.167050143
966,0.00018747
967,1.1001E-05
968,0.002636739
969,9.75207E-06
970,0.02492801
971,0.005906734
972,0.000673896
973,0.0619078
974,4.22116E-05
975,0.012747203
976,6.72209E-08
977,0.014375998
978,0.031680096
979,0.000939816
980,0.000693377
981,0.153540078
982,7.1844E-05
983,0.003922487
984,0
985,0.002794947
986,0.002161779
987,0.007616726
988,0.00046144
989,0.010495625
990,0.002901673
991,0.000548046
992,0.002078266
993,0
994,0.001098005
995,0.000661898
996,4.41427E-06
997,0.00020353
998,0.001019975
999,0
1000,0.001819937
1001,0.003488878
1002,0.000115535
1003,1.87536E-06
1004,0.00173982
1005,0.189992184
1006,0.018597273
1007,0
1008,0.042682018
1009,0.230590189
1010,0.010856225
1011,3.23458E-06
1012,0
1013,0.0047388
1014,0.03463016
1015,0.234404241
1016,0.034317671
1017,0.00323893
1018,0.04426208
1019,0.015438277
1020,0.170236392
1021,0.00459984
1022,0.000608641
1023,0.000129944
1024,0.012025373
1025,3.82009E-05
1026,0.000220474
1027,0.019217691
1028,0.000167034
1029,3.36105E-08
1030,0.067310055
1031,0.004292208
1032,1.20109E-06
1033,0.001305847
1034,0.021401267
1035,9.23595E-07
1036,0.018001706
1037,0.00027817
1038,0.037398639
1039,0.021915707
1040,0.003281439
1041,0.006594951
1042,2.58074E-06
1043,3.65654E-07
1044,0.001321414
1045,0.003412478
1046,1.29003E-06
1047,1.64187E-06
1048,0.002832085
1049,1.05598E-06
1050,0.000214879
1051,0
1052,0.002098464
1053,2.4291E-06
1054,0.106481615
1055,0.030123944
1056,0.000175464
1057,1.64691E-06
1058,3.92864E-06
1059,0.001286163
1060,0.00360752
1061,0.004810175
1062,2.78194E-07
1063,0.034704659
1064,0.114915317
1065,0.005314427
1066,0
1067,0.002744026
1068,0.000604812
1069,0.001115346
1070,1.89988E-07
1071,0.005447301
1072,0.017303213
1073,0.000134046
1074,0.002116677
1075,0.105858448
1076,3.78279E-07
1077,0.002090266
1078,5.30913E-06
1079,0.344811398
1080,0.000236041
1081,0.011407296
1082,0.003140415
1083,0.001407543
1084,1.94406E-05
1085,0.000113392
1086,0.002999726
1087,0.231556292
1088,0.017427577
1089,0.003513014
1090,0.000930716
1091,0.000157313
1092,2.16582E-06
1093,0
1094,0.073449283
1095,0.047899837
1096,3.13935E-05
1097,0.000183327
1098,7.08781E-06
1099,0.03066884
1100,0.009000758
1101,0.11253926
1102,2.92948E-05
1103,0.000117721
1104,0
1105,0.021780898
1106,0.004347401
1107,0.00386591
1108,0.031231095
1109,0.000666348
1110,0.085969826
1111,0.135573368
1112,3.56971E-05
1113,0.114985655
1114,0.001147033
1115,4.28394E-05
1116,4.05019E-07
1117,0.086037202
1118,0.01568371
1119,1.21672E-05
1120,0.006140101
1121,0.007530966
1122,0.000212744
1123,0.001719902
1124,9.85983E-05
1125,0.000855218
1126,0.000746483
1127,0.041861566
1128,0.002013848
1129,0.001546992
1130,0.001033746
1131,1.10116E-06
1132,0.150702217
1133,0.005871393
1134,0.007495214
1135,0.00033037
1136,3.35067E-05
1137,0.004450551
1138,3.29751E-06
1139,0.074731206
1140,1.22325E-06
1141,0.014036718
1142,0.001054711
1143,0.005564101
1144,3.67463E-07
1145,1.92857E-06
1146,0.000746887
1147,0.004435596
1148,0.003018766
1149,6.36539E-06
1150,0.015731204
1151,0.467222888
1152,6.99987E-05
1153,0.000733764
1154,0.02708119
1155,0.003796558
1156,8.70507E-05
1157,0.001799472
1158,0.063790311
1159,7.74068E-05
1160,0.000803834
1161,3.03006E-08
1162,3.75236E-05
1163,0.001097311
1164,0.100691827
1165,0.002849037
1166,0.000169191
1167,5.77014E-05
1168,0.014414055
1169,0.05430856
1170,1.4814E-05
1171,2.11921E-06
1172,2.25316E-06
1173,0.085581444
1174,9.53406E-07
1175,0.080962319
1176,5.10677E-05
1177,8.78796E-06
1178,0.055075085
1179,0.114285807
1180,0.002761487
1181,0.008454564
1182,0.002081662
1183,0.000108283
1184,1.03027E-06
1185,0.071011867
1186,0.000483484
1187,0.001950152
1188,0.001481578
1189,0.008090308
1190,0.002030798
1191,0.075611351
1192,9.78811E-08
1193,6.67215E-07
1194,0
1195,0.060811506
1196,0.002353656
1197,0.000177258
1198,0.009922966
1199,4.75683E-05
1200,0.000413713
1201,3.88732E-06
1202,0.006721653
1203,7.4448E-05
1204,0.003399765
1205,0.006498242
1206,5.89554E-07
1207,0.023955308
1208,0.001386181
1209,0.000778379
1210,0.003849771
1211,3.28237E-05
1212,8.48418E-07
1213,0.163730093
1214,0.000213591
1215,0.10237065
1216,1.21203E-07
1217,0.00134455
1218,0.025353931
1219,0.00018546
1220,5.5285E-05
1221,0.035251586
1222,0.000384136
1223,0.039239893
1224,0.010109422
1225,0.029493847
1226,2.16422E-06
1227,0.016309861
1228,0.001449643
1229,0.027790506
1230,1.54603E-05
1231,0.000733092
1232,0.05498342
1233,0.002205147
1234,0.004627818
1235,0.00111611
1236,0.12433655
1237,0.000938077
1238,0.002559128
1239,0.017707406
1240,0.029350837
1241,0.000140194
1242,0.06412462
1243,5.01345E-05
1244,0.004658086
1245,0.024431296
1246,0.069936314
1247,2.54215E-05
1248,4.69491E-05
1249,0.000347199
1250,0.214627858
1251,0.000347878
1252,0
1253,0.004861605
1254,1.27161E-05
1255,0.012375462
1256,0.027113631
1257,0.000241681
1258,0.002557054
1259,0
1260,0.000509671
1261,4.96546E-06
1262,0.011089531
1263,0.000243539
1264,0.000220311
1265,2.92091E-05
1266,0.013128645
1267,0.006361634
1268,6.00284E-05
1269,0
1270,0.016169961
1271,0.000120175
1272,0.001644992
1273,0.001634617
1274,4.25377E-06
1275,0.003195405
1276,0.095098442
1277,0.04382111
1278,0.000327246
1279,0.046397311
1280,0.000956951
1281,0.003168195
1282,0.000150726
1283,0.032851562
1284,5.58468E-05
1285,0.000416222
1286,0.000879365
1287,0.0114887
1288,8.62446E-05
1289,6.93122E-07
1290,0.000463416
1291,0.361411674
1292,6.23106E-07
1293,0.001058961
1294,0.135980747
1295,9.6324E-06
1296,0.0300933
1297,0.004254646
1298,0.018472728
1299,0.000712473
1300,0.246101603
1301,0.000143842
1302,3.38825E-05
1303,0.005486139
1304,0.02157556
1305,7.18529E-05
1306,0.000560197
1307,9.04545E-06
1308,0.007591489
1309,2.18087E-07
1310,0.009100431
1311,1.77835E-05
1312,7.56727E-06
1313,3.95227E-06
1314,0.003207224
1315,0.000572456
1316,0.021791112
1317,0.006719669
1318,7.59538E-05
1319,0.000389277
1320,0.048759931
1321,0
1322,0.012093118
1323,0
1324,0.000879855
1325,0.000395451
1326,0.003090407
1327,0.009275648
1328,1.4845E-05
1329,0.001657253
1330,0.095224263
1331,2.27383E-05
1332,7.5872E-06
1333,4.83865E-05
1334,0.011498156
1335,0.008767923
1336,0
1337,0.028493453
1338,0.000938249
1339,0.000185126
1340,0.000880072
1341,0.05186099
1342,0.007368077
1343,0.002201284
1344,0.000254052
1345,0.059124961
1346,0.013806849
1347,0.001474838
1348,0.022959876
1349,2.51684E-05
1350,0.089258617
1351,0.030916321
1352,5.47184E-06
1353,0.044123771
1354,4.72894E-06
1355,0.000496559
1356,0.066250446
1357,0.001542188
1358,0.088964743
1359,0.004523363
1360,0.000835854
1361,0.021769442
1362,0.000187672
1363,0.001487382
1364,0.027091144
1365,0.036976597
1366,0.26690258
1367,0.002789679
1368,0.020777535
1369,2.08205E-05
1370,0.000239715
1371,3.69715E-07
1372,0.003969568
1373,0.000513989
1374,3.48006E-05
1375,5.48888E-05
1376,0.000255814
1377,0.00100754
1378,8.80847E-06
1379,0.008681234
1380,0.004921971
1381,0.000110643
1382,0.00673253
1383,0.247122603
1384,0.083297694
1385,0.003997627
1386,0.001116346
1387,0
1388,0.003387224
1389,0.002050164
1390,0.003686945
1391,0.000665805
1392,0.014398056
1393,0.001440554
1394,8.53481E-05
1395,0.004875885
1396,0.152048875
1397,0.196914275
1398,0.010505202
1399,5.4035E-05
1400,0.001429664
1401,5.35792E-05
1402,0
1403,6.87225E-06
1404,0.014882095
1405,0.0015467
1406,0.107380168
1407,0.00777893
1408,0.002315928
1409,0.000572481
1410,0.00234182
1411,0.096591903
1412,5.89414E-05
1413,0.00832261
1414,0.012912192
1415,0.012071813
1416,0.000141462
1417,0
1418,0.05012317
1419,0
1420,0.068105899
1421,0.172597066
1422,0.050873674
1423,6.56321E-05
1424,0.000488266
1425,5.0472E-05
1426,0.000521365
1427,0.004076091
1428,0.041052756
1429,0.059310371
1430,2.70242E-06
1431,2.09219E-06
1432,0.024950701
1433,0.024959227
1434,0.007240451
1435,0.000426283
1436,6.09597E-07
1437,9.51304E-06
1438,0.003117518
1439,3.53393E-05
1440,0.008446533
1441,0.008029497
1442,1.07265E-05
1443,5.66049E-06
1444,0.001881091
1445,0.224786481
1446,0.006444668
1447,0.000396816
1448,0.003784918
1449,0.00279927
1450,8.68438E-05
1451,1.25721E-06
1452,0.004419771
1453,1.42414E-05
1454,0.037555994
1455,0.000614959
1456,0.018893982
1457,0.032734847
1458,7.66854E-05
1459,6.52117E-05
1460,0
1461,1.73142E-05
1462,9.78811E-08
1463,0.003326928
1464,0.001325594
1465,0.002248014
1466,0.016252272
1467,6.6245E-07
1468,9.56782E-05
1469,1.69941E-05
1470,0.006851501
1471,0
1472,6.30948E-05
1473,0.011801476
1474,0.013917959
1475,0.007104914
1476,0.004209444
1477,0.062469756
1478,0.001424935
1479,0.015366297
1480,0.00182945
1481,0.001620767
1482,0.003059263
1483,0.176219182
1484,3.59917E-05
1485,0.002348184
1486,0.130655173
1487,0.028647945
1488,0.001082652
1489,0.005288907
1490,0.005120085
1491,0
1492,0.002976596
1493,0.022798832
1494,0.002427887
1495,6.66619E-05
1496,0.015989078
1497,0.275251225
1498,0.000849589
1499,1.06199E-05
1500,8.61715E-05
1501,0
1502,0.002757415
1503,0.016449741
1504,0
1505,0.002626318
1506,3.9944E-06
1507,0.003623072
1508,0.00864492
1509,4.13027E-06
1510,0.005154434
1511,4.40569E-05
1512,0.009696876
1513,0.000599159
1514,0.000336926
1515,0.001095935
1516,6.09597E-05
1517,3.77597E-05
1518,3.51942E-06
1519,0.013927911
1520,9.68367E-06
1521,0.001671908
1522,4.90931E-08
1523,0.106153779
1524,0.002762797
1525,0.003509166
1526,0.000223308
1527,0.005116307
1528,0.000138514
1529,0.047557953
1530,0.000310544
1531,0.003232517
1532,0.108951826
1533,0.268699412
1534,0.196797425
1535,0.169921605
1536,0
1537,0.00093695
1538,0.005691046
1539,0.000150519
1540,0.002150658
1541,0.022208954
1542,2.9647E-06
1543,0.000189911
1544,4.16424E-06
1545,0.000523572
1546,0.078376624
1547,6.02301E-05
1548,2.04324E-05
1549,0.002641444
1550,0.128345563
1551,0.000251949
1552,0.060594318
1553,3.03006E-08
1554,0.182252888
1555,0.008056061
1556,0.02527402
1557,0.002042952
1558,0.014003173
1559,0.011128679
1560,0.000308567
1561,0.000154331
1562,0.211360496
1563,0.090571638
1564,1.33603E-06
1565,4.13273E-05
1566,0.005367614
1567,0.011852572
1568,1.75137E-06
1569,0
1570,0.181827791
1571,0.05395518
1572,0.000672491
1573,0.015275551
1574,8.16069E-06
1575,0.023019478
1576,0.000258543
1577,0.126797475
1578,2.01555E-05
1579,0.001271639
1580,1.01843E-05
1581,3.41879E-06
1582,0.000121145
1583,0.006040789
1584,1.53275E-06
1585,1.01459E-06
1586,0.024636333
1587,0.047443963
1588,0.111325421
1589,0.00481331
1590,0.006857503
1591,0.121751625
1592,0.010044896
1593,0.001450588
1594,0.000120065
1595,0.01874349
1596,3.16148E-05
1597,0.011959753
1598,0.000138796
1599,0.217507305
1600,0.001005545
1601,0.013771763
1602,0.056984927
1603,0.000166807
1604,0.018577145
1605,0.000118422
1606,0.000962269
1607,0.000862164
1608,0.003429496
